,0,1,2,3,4,5,6
0,3.4232332320924206,1.4097865675981234,-0.8743404097922991,3.9170770302027176,4.7423024643640925,-1.807601304705244,-1.3024575714999689
1,2.510420506957205,0.5202966875600974,-2.082936159552164,4.677603861217747,2.058822151178852,-0.7531336410739407,-1.2341829031950518
2,3.5257956571796374,0.9513279636059108,0.1234865511103926,5.374844647148455,2.323121736609074,0.3143303289287076,0.8476930970752334
3,5.757214729312496,2.960660387770382,-1.5336753575317164,4.365128612051564,2.950576810271041,-1.811386995981445,-0.054822082696511
4,3.756546030480354,2.594646795538072,1.0515311823652096,4.134943620409989,2.205076052767569,-3.4990693697347783,0.6099460184022962
5,4.79875908619228,1.467176660881243,-0.8404801489262781,6.15762746593958,1.869509976020832,-0.4912027925573432,-1.2932021679090469
6,4.278303008875168,2.328205970590993,-1.3391635682314378,3.1297654654402285,1.286655092653691,-1.229619031942409,0.3536975746304779
7,4.199618065378759,1.2270802839132158,0.1841815945462313,5.527191168110503,1.4487988797288318,-1.3880341269461802,0.5054928455654317
8,5.777072835117025,1.3505931709599293,-2.232307925806575,4.777625777282347,1.941539604780375,-1.354262729626306,-0.4858630351146495
9,6.354116865352941,0.8977352189277892,-1.1788312228457594,1.4901561527727916,3.0081244410015384,-0.3880861671709718,-0.0599251431761279
10,5.780101109138413,1.294639185841744,-2.7418558820976453,6.6200144083546455,0.3884252230939673,-2.656261017917637,0.9555236432049794
11,3.797063692624768,-0.4680146118607118,-2.402319386313818,5.030824820768396,0.1684524248728525,-1.1844123560605857,0.5056498863363967
12,5.691656716766248,2.110086712476832,0.4983815681478916,3.16900990242695,2.0131525837620665,-1.2195534594966682,-1.0997412004480855
13,5.616966062540238,0.929665044194693,-0.3512884802137599,4.748403874394724,0.7995164067275538,-2.668089018515353,1.1935216920671707
14,5.215794169536039,2.1081946736231214,-0.7390436216592372,4.606308852307681,2.797110102593312,-0.9933174479675804,0.3454868786747832
15,3.8584540413373247,0.4605587532092524,0.5875681381693523,4.306954398509188,0.5399976333696384,-2.244486138965037,-2.2989543340460985
16,4.39658893011448,2.4067359140821365,-2.4256711247560245,4.511356382297018,0.7350083617355402,-0.4393803322215195,-0.3081318556727793
17,5.166668369662613,1.3136283042223238,-1.8404209137362368,5.62905943559938,2.272589050771808,-1.1275212725301782,-0.0696367746930034
18,5.770680139002272,1.4098276757178332,-1.3503477450829828,6.05343081245515,2.9653607608232555,-2.4128394470505787,-1.939735789523625
19,5.153874453204837,1.191638737407573,-1.5855811596382383,5.109221564120141,2.8982217889002357,-1.9911125498003264,-0.9328789625350056
20,5.407955683839409,2.7123256791128547,-0.6665228498862124,3.7414076850481672,2.092943807026603,-2.011730479138829,-1.1177185226057542
21,5.477094538919111,0.4673227508446906,-2.1866368671865044,5.385021400255722,1.7393540221197985,-0.6205091881614333,1.0615865818565324
22,5.310055715747761,0.2339716323583331,-1.8119755045164911,5.121602180352326,1.1647825130048282,-0.9445692599075156,-0.1746855169232364
23,4.161322355741338,-0.1060446277611038,-0.8476459665263085,4.60052880021429,2.982409128088194,-0.5848411794045797,-0.6006354065847104
24,3.448425585249723,0.6633060620943795,-1.6146542947386209,5.04004299353604,1.9305620787084088,-0.535334144435765,0.877072789024889
25,4.316458529537685,1.483389783162632,-1.7954552568081503,5.192139359261327,2.977858259236207,-0.0084032069836808,-0.19724767039403
26,3.881780232520344,1.673503566900894,-1.4205212757978285,5.62995935608774,0.8820317235452001,-4.03054535318733,-1.149097420406635
27,4.859254165393141,2.366899405646947,-2.0943526190847592,5.533913817238971,1.4144396456031068,-1.3438098483837757,0.5906085119772579
28,4.160318871114953,1.709250455368982,-2.6359845608831747,4.501301001719114,1.1892346370350182,-1.856402218838385,1.8869635877509967
29,3.822643836254196,1.4017841637675463,-0.211918442701837,5.461293169951097,0.6736901078499214,-3.931763436753247,0.0915571969822192
30,4.90192650087322,2.5444551552552457,1.44826724139838,4.937835981704957,3.4688096662047503,-3.1237953710801767,0.4175925300139729
31,4.040202064927231,1.1491850914859327,-0.4706544011299578,4.881324565900066,1.6448023352112076,-0.416433741746008,-1.1558987325084566
32,4.434955668063683,1.417096509152594,-0.5619284001736954,5.099061022194697,1.4743099386157472,0.1746722776200688,-0.8423709110245381
33,5.540198380234986,0.5649536608401894,-0.2656836308762969,2.386019276399233,0.5523555903671022,-0.2513954982492641,-1.3665268056782538
34,4.281348001100172,1.6255013617289964,-0.8393369576372666,4.571426807676575,1.8782935757999488,-2.868957479108876,-0.7003533310688496
35,3.495501172556138,-0.4556239404668922,-1.6963229066463552,3.786896941104287,1.992613499175782,-2.3370181901116247,1.6917155119571194
36,4.556645380941738,0.6106794229941985,-1.2904884703451591,4.658991685078381,1.3588026357346676,-1.432552528114346,-0.3722171112254265
37,2.876795204582468,2.4427782588302622,-2.508705409574593,6.817758640590651,0.2032259740080628,-1.9809334325538697,-0.932884316056132
38,4.974129156452126,1.7557897588677125,-1.451303525827559,4.831541036870055,1.837181245132413,-0.3034875413048297,1.3593941118483392
39,2.946408951199077,1.6627205976581,-0.1636481235520257,6.245451993473397,0.6364800064195368,-1.5174706515119798,-0.6703345417598519
40,3.7640142133042858,1.0607430137430651,-1.8192634795049072,5.517350563314219,2.8799925328438105,-2.1986632578553014,-0.0770375628887662
41,3.3963798658752338,0.1455894397612682,-0.0629189987342249,5.357433530090297,2.0736101470330093,0.7754880166015092,-2.244316794643184
42,4.588929755693094,2.4452534367802725,-0.1534984290803973,5.062937621999229,0.7475226121288214,-1.5900536306606632,-3.073650638309765
43,4.61064326693516,1.1379741879090326,-2.4008127992078587,4.051917663224737,0.8279581082262892,-2.8791198125305164,-0.1005716114658593
44,5.3438550192207686,0.3809839940840759,-1.5292930603658914,5.389361613113352,1.6847437725118084,-3.449942586844844,0.4060083988309702
45,5.791035990769768,1.492018963051967,-0.3223918648140835,6.652684510257555,1.6130386368562624,-1.3005492786626118,-1.1115041616837895
